subject_id,priority1,priority2,priority3,priority4,priority5,no_priority,minx,miny,maxx,maxy
11435,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,9480642.2683,3248267.9536,9483905.1739,3251521.3046
11523,0.0000,0.0000,0.0000,0.0000,0.0012,0.9987,9493684.3362,3176512.6933,9496947.2419,3179775.5989
11808,0.0000,0.0000,0.0000,0.0002,0.9998,0.0000,9529557.1891,3199343.4782,9532820.0947,3202606.3838
11031,0.0000,0.0000,0.0000,0.0000,0.0005,0.9995,9464337.2947,3205869.2894,9467600.2003,3209132.1951
11213,0.0065,0.5135,0.2769,0.0215,0.0315,0.1501,9487168.0796,3143902.7461,9490421.4306,3147165.6517
11486,0.0028,0.0049,0.0352,0.0512,0.6995,0.2065,9490421.4306,3156944.8140,9493684.3362,3160207.7197
11816,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9542608.8116,3196080.5725,9545871.7173,3199343.4782
11535,0.0000,0.0000,0.0000,0.0001,0.0222,0.9777,9496947.2419,3169996.4366,9500210.1475,3173249.7876
10937,0.0011,0.0130,0.9535,0.0260,0.0062,0.0002,9441506.5098,3248267.9536,9444769.4154,3251521.3046
11545,0.0001,0.0003,0.0016,0.0019,0.0279,0.9681,9490421.4306,3241742.1423,9493684.3362,3245005.0479
10744,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9441506.5098,3160207.7197,9444769.4154,3163470.6253
11375,0.0000,0.0002,0.0005,0.0004,0.0041,0.9948,9480642.2683,3241742.1423,9483905.1739,3245005.0479
11477,0.0001,0.0003,0.0011,0.0015,0.0178,0.9791,9500210.1475,3163470.6253,9503473.0532,3166733.5310
11679,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9513252.2155,3218911.3574,9516515.1211,3222174.2630
10911,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9434980.6985,3261310.0215,9438243.6041,3264572.9272
11211,0.9996,0.0004,0.0001,0.0000,0.0000,0.0000,9480642.2683,3143902.7461,9483905.1739,3147165.6517
11312,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9470853.5513,3196080.5725,9474116.4570,3199343.4782
11564,0.0009,0.0022,0.0082,0.0082,0.0646,0.9159,9493684.3362,3231953.4253,9496947.2419,3235216.3310
11271,0.0001,0.0003,0.0016,0.0019,0.0279,0.9681,9474116.4570,3179775.5989,9477379.3626,3183038.5046
11646,0.0009,0.0022,0.0082,0.0082,0.0646,0.9159,9513252.2155,3199343.4782,9516515.1211,3202606.3838
10718,0.0000,0.0001,0.0001,0.0001,0.0025,0.9972,9425201.5362,3212385.5461,9428464.4418,3215648.4517
11231,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9480642.2683,3163470.6253,9483905.1739,3166733.5310
11349,0.0053,0.0306,0.0098,0.0027,0.0109,0.9406,9474116.4570,3215648.4517,9477379.3626,3218911.3574
11696,0.9599,0.0273,0.0090,0.0007,0.0031,0.0000,9509989.3098,3209132.1951,9513252.2155,3212385.5461
11671,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9526303.8380,3225437.1687,9529557.1891,3228700.0743
11764,0.0008,0.0029,0.0228,0.0772,0.2935,0.6028,9523040.9324,3248267.9536,9526303.8380,3251521.3046
10773,0.0000,0.0001,0.0003,0.0004,0.0074,0.9919,9434980.6985,3179775.5989,9438243.6041,3183038.5046
10833,0.0002,0.0004,0.0010,0.0005,0.0050,0.9929,9434980.6985,3225437.1687,9438243.6041,3228700.0743
11795,0.0000,0.0000,0.0001,0.0000,0.0006,0.9993,9529557.1891,3169996.4366,9532820.0947,3173249.7876
10776,0.0001,0.0006,0.0052,0.0491,0.9415,0.0034,9444769.4154,3179775.5989,9448032.3211,3183038.5046
10805,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9441506.5098,3202606.3838,9444769.4154,3205869.2894
11761,0.0002,0.0005,0.0037,0.0042,0.1121,0.8792,9513252.2155,3248267.9536,9516515.1211,3251521.3046
11787,0.0013,0.0026,0.0200,0.0208,0.2814,0.6738,9542608.8116,3176512.6933,9545871.7173,3179775.5989
10860,0.0002,0.0004,0.0024,0.0020,0.0215,0.9735,9444769.4154,3212385.5461,9448032.3211,3215648.4517
10927,0.0002,0.0004,0.0010,0.0005,0.0050,0.9929,9448032.3211,3254784.2102,9451285.6721,3258047.1159
10939,0.0064,0.0185,0.2354,0.1285,0.3976,0.2136,9448032.3211,3248267.9536,9451285.6721,3251521.3046
11407,0.0002,0.0009,0.0029,0.0016,0.0090,0.9854,9487168.0796,3264572.9272,9490421.4306,3267835.8328
10708,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9412149.9136,3215648.4517,9415412.8193,3218911.3574
11103,0.0000,0.0001,0.0005,0.0037,0.0075,0.9882,9467600.2003,3245005.0479,9470853.5513,3248267.9536
11424,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9483905.1739,3254784.2102,9487168.0796,3258047.1159
11607,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9503473.0532,3248267.9536,9506735.9588,3251521.3046
10918,0.0000,0.0000,0.0000,0.0000,0.0010,0.9990,9438243.6041,3258047.1159,9441506.5098,3261310.0215
10953,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9434980.6985,3277614.9951,9438243.6041,3280877.9008
11201,0.0002,0.0005,0.0019,0.0014,0.0162,0.9799,9454548.5777,3267835.8328,9457811.4834,3271089.1838
11305,0.0000,0.0001,0.0004,0.0003,0.0067,0.9925,9487168.0796,3202606.3838,9490421.4306,3205869.2894
11336,0.0002,0.0005,0.0037,0.0042,0.1121,0.8792,9470853.5513,3222174.2630,9474116.4570,3225437.1687
11364,0.0177,0.0347,0.9397,0.0067,0.0012,0.0001,9483905.1739,3209132.1951,9487168.0796,3212385.5461
10738,0.0000,0.0000,0.0001,0.0000,0.0002,0.9997,9438243.6041,3163470.6253,9441506.5098,3166733.5310
11066,0.0000,0.0001,0.0030,0.0088,0.6602,0.3278,9464337.2947,3225437.1687,9467600.2003,3228700.0743
11425,0.0000,0.0001,0.0005,0.0003,0.0067,0.9924,9487168.0796,3254784.2102,9490421.4306,3258047.1159
10729,0.0012,0.0045,0.0139,0.0083,0.0432,0.9289,9448032.3211,3147165.6517,9451285.6721,3150428.5574
11309,0.0000,0.0000,0.0000,0.0001,0.0007,0.9991,9480642.2683,3199343.4782,9483905.1739,3202606.3838
11429,0.0000,0.0000,0.0001,0.0000,0.0021,0.9978,9480642.2683,3251521.3046,9483905.1739,3254784.2102
10691,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,9415412.8193,3225437.1687,9418675.7249,3228700.0743
11766,0.0002,0.0006,0.0012,0.0005,0.0043,0.9933,9529557.1891,3186301.4102,9532820.0947,3189564.3158
11148,0.0001,0.0006,0.0027,0.0019,0.0186,0.9760,9457811.4834,3258047.1159,9461074.3890,3261310.0215
11479,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9506735.9588,3163470.6253,9509989.3098,3166733.5310
10681,0.0000,0.0001,0.0030,0.0018,0.9669,0.0282,9418675.7249,3192817.6669,9421938.6306,3196080.5725
10707,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9428464.4418,3218911.3574,9431717.7929,3222174.2630
10940,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9431717.7929,3284140.8064,9434980.6985,3287403.7120
11423,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9480642.2683,3254784.2102,9483905.1739,3258047.1159
10778,0.0000,0.0001,0.0004,0.0003,0.0067,0.9925,9431717.7929,3176512.6933,9434980.6985,3179775.5989
10849,0.0012,0.0030,0.0124,0.0087,0.0500,0.9247,9448032.3211,3218911.3574,9451285.6721,3222174.2630
11123,0.0002,0.0004,0.0024,0.0020,0.0215,0.9735,9454548.5777,3231953.4253,9457811.4834,3235216.3310
11573,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9503473.0532,3228700.0743,9506735.9588,3231953.4253
11628,0.0064,0.0185,0.2354,0.1285,0.3976,0.2136,9509989.3098,3173249.7876,9513252.2155,3176512.6933
11683,0.0001,0.0005,0.0002,0.0000,0.0030,0.9961,9526303.8380,3218911.3574,9529557.1891,3222174.2630
11072,0.0024,0.0085,0.0532,0.0888,0.3629,0.4843,9464337.2947,3222174.2630,9467600.2003,3225437.1687
11451,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9470853.5513,3274352.0895,9474116.4570,3277614.9951
11462,0.0012,0.0030,0.0124,0.0087,0.0500,0.9247,9470853.5513,3267835.8328,9474116.4570,3271089.1838
11718,0.0002,0.0004,0.0047,0.0057,0.1443,0.8447,9523040.9324,3238479.2366,9526303.8380,3241742.1423
11762,0.0002,0.0007,0.0081,0.0192,0.2746,0.6972,9516515.1211,3248267.9536,9519778.0267,3251521.3046
10676,0.0447,0.2282,0.7177,0.0048,0.0034,0.0012,9421938.6306,3196080.5725,9425201.5362,3199343.4782
11629,0.0000,0.0001,0.0003,0.0011,0.0028,0.9957,9513252.2155,3173249.7876,9516515.1211,3176512.6933
11522,0.0003,0.0006,0.0477,0.0177,0.9226,0.0111,9490421.4306,3176512.6933,9493684.3362,3179775.5989
11542,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9500210.1475,3245005.0479,9503473.0532,3248267.9536
11723,0.0000,0.0000,0.0000,0.0000,0.0006,0.9994,9519778.0267,3235216.3310,9523040.9324,3238479.2366
11810,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9536083.0003,3199343.4782,9539345.9060,3202606.3838
10754,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9441506.5098,3153681.9084,9444769.4154,3156944.8140
11710,0.0003,0.0004,0.0036,0.0091,0.8344,0.1523,9516515.1211,3241742.1423,9519778.0267,3245005.0479
11714,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9509989.3098,3238479.2366,9513252.2155,3241742.1423
11613,0.0139,0.0848,0.8050,0.0392,0.0144,0.0426,9526303.8380,3186301.4102,9529557.1891,3189564.3158
11569,0.0002,0.0020,0.0067,0.0007,0.0058,0.9845,9490421.4306,3228700.0743,9493684.3362,3231953.4253
11539,0.0000,0.0000,0.0002,0.0001,0.0101,0.9896,9490421.4306,3245005.0479,9493684.3362,3248267.9536
11111,0.0000,0.0001,0.0004,0.0003,0.0160,0.9832,9454548.5777,3238479.2366,9457811.4834,3241742.1423
11370,0.0001,0.0004,0.0020,0.0015,0.0381,0.9579,9483905.1739,3245005.0479,9487168.0796,3248267.9536
10916,0.0000,0.0000,0.0000,0.0000,0.0010,0.9990,9431717.7929,3258047.1159,9434980.6985,3261310.0215
11708,0.0000,0.0000,0.0001,0.0001,0.0056,0.9942,9509989.3098,3241742.1423,9513252.2155,3245005.0479
10909,0.0000,0.0001,0.0005,0.0004,0.0135,0.9855,9448032.3211,3264572.9272,9451285.6721,3267835.8328
11521,0.0000,0.0001,0.0003,0.0002,0.0120,0.9874,9506735.9588,3179775.5989,9509989.3098,3183038.5046
11434,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,9477379.3626,3248267.9536,9480642.2683,3251521.3046
10989,0.0001,0.0003,0.0010,0.0006,0.0102,0.9877,9467600.2003,3156944.8140,9470853.5513,3160207.7197
11147,0.0000,0.0001,0.0003,0.0002,0.0120,0.9874,9454548.5777,3258047.1159,9457811.4834,3261310.0215
11590,0.0002,0.0005,0.0011,0.0009,0.0029,0.9945,9500210.1475,3258047.1159,9503473.0532,3261310.0215
10783,0.0001,0.0004,0.0008,0.0005,0.0174,0.9808,9448032.3211,3176512.6933,9451285.6721,3179775.5989
10844,0.0000,0.0000,0.0000,0.0000,0.0003,0.9997,9431717.7929,3218911.3574,9434980.6985,3222174.2630
11661,0.0000,0.0000,0.0001,0.0002,0.0012,0.9985,9523040.9324,3192817.6669,9526303.8380,3196080.5725
11790,0.0000,0.0000,0.0000,0.0000,0.0006,0.9994,9532820.0947,3173249.7876,9536083.0003,3176512.6933
10978,0.0002,0.0007,0.0011,0.0006,0.0084,0.9891,9467600.2003,3140639.8404,9470853.5513,3143902.7461
11432,0.0000,0.0000,0.0000,0.0002,0.0973,0.9024,9470853.5513,3248267.9536,9474116.4570,3251521.3046
10785,0.0000,0.0000,0.0001,0.0001,0.0191,0.9807,9434980.6985,3173249.7876,9438243.6041,3176512.6933
10979,0.0002,0.0006,0.0012,0.0009,0.0168,0.9803,9451285.6721,3166733.5310,9454548.5777,3169996.4366
11024,0.0052,0.0308,0.4890,0.0099,0.1949,0.2701,9461074.3890,3169996.4366,9464337.2947,3173249.7876
11354,0.0010,0.0022,0.0052,0.0029,0.0243,0.9643,9470853.5513,3212385.5461,9474116.4570,3215648.4517
11207,0.0010,0.0022,0.0052,0.0029,0.0243,0.9643,9477379.3626,3147165.6517,9480642.2683,3150428.5574
11209,0.0167,0.0552,0.9255,0.0018,0.0007,0.0000,9483905.1739,3147165.6517,9487168.0796,3150428.5574
10893,0.0009,0.0023,0.0047,0.0033,0.0470,0.9418,9434980.6985,3231953.4253,9438243.6041,3235216.3310
10808,0.0001,0.0003,0.0009,0.0007,0.0200,0.9780,9431717.7929,3199343.4782,9434980.6985,3202606.3838
11256,0.0001,0.0003,0.0009,0.0007,0.0200,0.9780,9483905.1739,3150428.5574,9487168.0796,3153681.9084
11824,0.0001,0.0003,0.0004,0.0002,0.0090,0.9900,9536083.0003,3189564.3158,9539345.9060,3192817.6669
10779,0.0009,0.0023,0.0047,0.0033,0.0470,0.9418,9434980.6985,3176512.6933,9438243.6041,3179775.5989
10789,0.0009,0.0023,0.0047,0.0033,0.0470,0.9418,9448032.3211,3173249.7876,9451285.6721,3176512.6933
11011,0.0009,0.0023,0.0047,0.0033,0.0470,0.9418,9467600.2003,3179775.5989,9470853.5513,3183038.5046
11057,0.0000,0.0000,0.0001,0.0001,0.0062,0.9935,9451285.6721,3189564.3158,9454548.5777,3192817.6669
11466,0.0009,0.0023,0.0047,0.0033,0.0470,0.9418,9483905.1739,3267835.8328,9487168.0796,3271089.1838
11640,0.0009,0.0023,0.0047,0.0033,0.0470,0.9418,9513252.2155,3202606.3838,9516515.1211,3205869.2894
11430,0.0008,0.0020,0.0112,0.0103,0.0982,0.8775,9483905.1739,3251521.3046,9487168.0796,3254784.2102
11287,0.0000,0.0001,0.0002,0.0002,0.0010,0.9985,9487168.0796,3173249.7876,9490421.4306,3176512.6933
11362,0.0031,0.0097,0.0508,0.0093,0.0490,0.8781,9477379.3626,3209132.1951,9480642.2683,3212385.5461
11487,0.0008,0.0020,0.0112,0.0103,0.0982,0.8775,9493684.3362,3156944.8140,9496947.2419,3160207.7197
11631,0.0001,0.0003,0.0023,0.0024,0.0435,0.9513,9509989.3098,3169996.4366,9513252.2155,3173249.7876
10670,0.0008,0.0020,0.0112,0.0103,0.0982,0.8775,9421938.6306,3199343.4782,9425201.5362,3202606.3838
10820,0.0444,0.2035,0.3251,0.0971,0.2383,0.0916,9431717.7929,3192817.6669,9434980.6985,3196080.5725
11032,0.0008,0.0020,0.0112,0.0103,0.0982,0.8775,9467600.2003,3205869.2894,9470853.5513,3209132.1951
11352,0.0008,0.0020,0.0112,0.0103,0.0982,0.8775,9483905.1739,3215648.4517,9487168.0796,3218911.3574
10855,0.0009,0.0023,0.0047,0.0033,0.0470,0.9418,9448032.3211,3215648.4517,9451285.6721,3218911.3574
10888,0.0001,0.0003,0.0017,0.0017,0.0329,0.9631,9438243.6041,3235216.3310,9441506.5098,3238479.2366
11641,0.0001,0.0003,0.0023,0.0024,0.0435,0.9513,9516515.1211,3202606.3838,9519778.0267,3205869.2894
10910,0.0008,0.0020,0.0112,0.0103,0.0982,0.8775,9431717.7929,3261310.0215,9434980.6985,3264572.9272
10840,0.0014,0.0041,0.0147,0.0123,0.0833,0.8842,9438243.6041,3222174.2630,9441506.5098,3225437.1687
11524,0.0001,0.0004,0.0007,0.0005,0.0150,0.9833,9496947.2419,3176512.6933,9500210.1475,3179775.5989
11684,0.0009,0.0023,0.0047,0.0033,0.0470,0.9418,9509989.3098,3215648.4517,9513252.2155,3218911.3574
11393,0.0001,0.0003,0.0044,0.0043,0.1144,0.8766,9480642.2683,3231953.4253,9483905.1739,3235216.3310
10890,0.0008,0.0020,0.0112,0.0103,0.0982,0.8775,9444769.4154,3235216.3310,9448032.3211,3238479.2366
11157,0.0002,0.0007,0.0015,0.0016,0.0028,0.9930,9467600.2003,3254784.2102,9470853.5513,3258047.1159
11188,0.0001,0.0003,0.0017,0.0017,0.0329,0.9631,9451285.6721,3274352.0895,9454548.5777,3277614.9951
11836,0.0008,0.0020,0.0112,0.0103,0.0982,0.8775,9532820.0947,3218911.3574,9536083.0003,3222174.2630
11098,0.0103,0.0312,0.2784,0.0720,0.2291,0.3791,9451285.6721,3245005.0479,9454548.5777,3248267.9536
10675,0.0527,0.0399,0.2327,0.0379,0.6322,0.0046,9418675.7249,3196080.5725,9421938.6306,3199343.4782
11851,0.0000,0.0001,0.0001,0.0002,0.0008,0.9989,9542608.8116,3245005.0479,9545871.7173,3248267.9536
11553,0.0008,0.0020,0.0112,0.0103,0.0982,0.8775,9496947.2419,3238479.2366,9500210.1475,3241742.1423
10885,0.0014,0.0041,0.0147,0.0123,0.0833,0.8842,9448032.3211,3238479.2366,9451285.6721,3241742.1423
11278,0.0052,0.0181,0.1780,0.2654,0.4863,0.0470,9477379.3626,3176512.6933,9480642.2683,3179775.5989
11735,0.0008,0.0020,0.0112,0.0103,0.0982,0.8775,9519778.0267,3228700.0743,9523040.9324,3231953.4253
11548,0.0014,0.0041,0.0147,0.0123,0.0833,0.8842,9500210.1475,3241742.1423,9503473.0532,3245005.0479
11726,0.0009,0.0019,0.0194,0.0162,0.2325,0.7291,9509989.3098,3231953.4253,9513252.2155,3235216.3310
11526,0.0010,0.0024,0.0087,0.0075,0.0756,0.9048,9503473.0532,3176512.6933,9506735.9588,3179775.5989
11202,0.0012,0.0027,0.0062,0.0062,0.0081,0.9756,9457811.4834,3267835.8328,9461074.3890,3271089.1838
