subject_id,priority1,priority2,priority3,priority4,priority5,no_priority,minx,miny,maxx,maxy
6594,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7358,0.0000,0.0000,0.0000,0.0002,0.9976,0.0022,0.0000,0.0000,0.0000,0.0000
6318,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7714,0.0001,0.0003,0.0001,0.0010,0.8063,0.1922,0.0000,0.0000,0.0000,0.0000
8207,0.0004,0.0061,0.0004,0.0736,0.9121,0.0073,0.0000,0.0000,0.0000,0.0000
6153,0.0007,0.0041,0.0002,0.0028,0.0315,0.9606,0.0000,0.0000,0.0000,0.0000
6392,0.0004,0.0025,0.0003,0.0040,0.2567,0.7360,0.0000,0.0000,0.0000,0.0000
6620,0.0003,0.0012,0.0003,0.0396,0.9557,0.0030,0.0000,0.0000,0.0000,0.0000
7258,0.0000,0.0000,0.0000,0.0002,0.9976,0.0022,0.0000,0.0000,0.0000,0.0000
6419,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
6598,0.0001,0.0011,0.0001,0.0053,0.9645,0.0289,0.0000,0.0000,0.0000,0.0000
6075,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7432,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
8192,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
7436,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
6325,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
7497,0.0000,0.0001,0.0000,0.0071,0.9924,0.0003,0.0000,0.0000,0.0000,0.0000
7793,0.0004,0.0250,0.0005,0.8191,0.1546,0.0004,0.0000,0.0000,0.0000,0.0000
7588,0.0004,0.0023,0.0008,0.5800,0.4164,0.0002,0.0000,0.0000,0.0000,0.0000
6146,0.0000,0.0000,0.0000,0.0000,0.0006,0.9993,0.0000,0.0000,0.0000,0.0000
7636,0.0001,0.0011,0.0001,0.0053,0.9645,0.0289,0.0000,0.0000,0.0000,0.0000
6152,0.0000,0.0000,0.0000,0.0002,0.9976,0.0022,0.0000,0.0000,0.0000,0.0000
6611,0.0000,0.0000,0.0000,0.0000,0.0006,0.9993,0.0000,0.0000,0.0000,0.0000
7734,0.0000,0.0000,0.0000,0.0002,0.9976,0.0022,0.0000,0.0000,0.0000,0.0000
7816,0.0000,0.0000,0.0000,0.0002,0.9976,0.0022,0.0000,0.0000,0.0000,0.0000
8014,0.0000,0.0000,0.0000,0.0000,0.0006,0.9993,0.0000,0.0000,0.0000,0.0000
8083,0.0000,0.0000,0.0000,0.0001,0.9804,0.0194,0.0000,0.0000,0.0000,0.0000
6414,0.0001,0.0001,0.0000,0.0002,0.0650,0.9346,0.0000,0.0000,0.0000,0.0000
6471,0.0001,0.0002,0.0001,0.0003,0.0372,0.9621,0.0000,0.0000,0.0000,0.0000
7648,0.0000,0.0000,0.0000,0.0000,0.9998,0.0002,0.0000,0.0000,0.0000,0.0000
6338,0.0041,0.8807,0.0111,0.0622,0.0415,0.0004,0.0000,0.0000,0.0000,0.0000
6691,0.0001,0.0003,0.0000,0.0002,0.0036,0.9958,0.0000,0.0000,0.0000,0.0000
6123,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7104,0.0001,0.0003,0.0000,0.0002,0.0036,0.9958,0.0000,0.0000,0.0000,0.0000
7451,0.0000,0.0000,0.0000,0.0002,0.9976,0.0022,0.0000,0.0000,0.0000,0.0000
7462,0.0000,0.0000,0.0000,0.0000,0.0006,0.9993,0.0000,0.0000,0.0000,0.0000
7339,0.0003,0.0012,0.0003,0.0396,0.9557,0.0030,0.0000,0.0000,0.0000,0.0000
7345,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
7768,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000
7825,0.0001,0.0003,0.0001,0.0012,0.9756,0.0228,0.0000,0.0000,0.0000,0.0000
6121,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
6066,0.0000,0.0000,0.0000,0.0000,0.0010,0.9989,0.0000,0.0000,0.0000,0.0000
6287,0.6679,0.3082,0.0064,0.0099,0.0048,0.0028,0.0000,0.0000,0.0000,0.0000
6453,0.0001,0.0003,0.0000,0.0002,0.0036,0.9958,0.0000,0.0000,0.0000,0.0000
7145,0.0003,0.0012,0.0003,0.0396,0.9557,0.0030,0.0000,0.0000,0.0000,0.0000
6224,0.0000,0.0000,0.0000,0.0000,0.0010,0.9989,0.0000,0.0000,0.0000,0.0000
7563,0.0004,0.0010,0.0002,0.0022,0.3838,0.6125,0.0000,0.0000,0.0000,0.0000
7565,0.0001,0.0003,0.0001,0.0012,0.9756,0.0228,0.0000,0.0000,0.0000,0.0000
8012,0.0001,0.0001,0.0000,0.0004,0.8823,0.1171,0.0000,0.0000,0.0000,0.0000
8312,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000
8162,0.0000,0.0000,0.0000,0.0000,0.0010,0.9989,0.0000,0.0000,0.0000,0.0000
5884,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
6109,0.0000,0.0000,0.0000,0.0000,0.0010,0.9989,0.0000,0.0000,0.0000,0.0000
6181,0.0011,0.9354,0.0108,0.0415,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000
7657,0.0001,0.0011,0.0001,0.0053,0.9645,0.0289,0.0000,0.0000,0.0000,0.0000
7830,0.0004,0.0010,0.0002,0.0022,0.3838,0.6125,0.0000,0.0000,0.0000,0.0000
8156,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
6015,0.0001,0.0003,0.0000,0.0002,0.0036,0.9958,0.0000,0.0000,0.0000,0.0000
6365,0.0017,0.1680,0.0035,0.5870,0.2392,0.0006,0.0000,0.0000,0.0000,0.0000
7268,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7296,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
7368,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
7820,0.0007,0.0033,0.0002,0.0034,0.0492,0.9432,0.0000,0.0000,0.0000,0.0000
8006,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000
6173,0.0170,0.8766,0.0115,0.0703,0.0235,0.0010,0.0000,0.0000,0.0000,0.0000
6394,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7638,0.0000,0.0000,0.0000,0.0004,0.9970,0.0025,0.0000,0.0000,0.0000,0.0000
7684,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7697,0.0004,0.0079,0.0007,0.7242,0.2665,0.0003,0.0000,0.0000,0.0000,0.0000
7785,0.0004,0.0079,0.0007,0.7242,0.2665,0.0003,0.0000,0.0000,0.0000,0.0000
8259,0.0000,0.0000,0.0000,0.0000,0.0121,0.9879,0.0000,0.0000,0.0000,0.0000
8315,0.0000,0.0001,0.0001,0.0004,0.2910,0.7083,0.0000,0.0000,0.0000,0.0000
8074,0.0000,0.0000,0.0000,0.0000,0.0010,0.9989,0.0000,0.0000,0.0000,0.0000
7291,0.0017,0.1680,0.0035,0.5870,0.2392,0.0006,0.0000,0.0000,0.0000,0.0000
7440,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7590,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7698,0.0003,0.0012,0.0003,0.0396,0.9557,0.0030,0.0000,0.0000,0.0000,0.0000
8308,0.0000,0.0000,0.0000,0.0000,0.0006,0.9993,0.0000,0.0000,0.0000,0.0000
5857,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
6057,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
6269,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
6716,0.0012,0.0271,0.0018,0.0347,0.9282,0.0071,0.0000,0.0000,0.0000,0.0000
7265,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
6550,0.0001,0.0002,0.0000,0.0002,0.0091,0.9903,0.0000,0.0000,0.0000,0.0000
7670,0.0017,0.1680,0.0035,0.5870,0.2392,0.0006,0.0000,0.0000,0.0000,0.0000
7898,0.0012,0.6754,0.0081,0.2804,0.0349,0.0000,0.0000,0.0000,0.0000,0.0000
8271,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000
8362,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000
6090,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
6228,0.0004,0.0025,0.0003,0.0040,0.2567,0.7360,0.0000,0.0000,0.0000,0.0000
7289,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
7297,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7878,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
8241,0.0001,0.0003,0.0001,0.0012,0.9756,0.0228,0.0000,0.0000,0.0000,0.0000
8256,0.0000,0.0000,0.0000,0.0000,0.0006,0.9993,0.0000,0.0000,0.0000,0.0000
8211,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
6061,0.0001,0.0003,0.0000,0.0002,0.0036,0.9958,0.0000,0.0000,0.0000,0.0000
6605,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
6176,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
6592,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7367,0.0003,0.0012,0.0003,0.0396,0.9557,0.0030,0.0000,0.0000,0.0000,0.0000
7709,0.0007,0.0041,0.0002,0.0028,0.0315,0.9606,0.0000,0.0000,0.0000,0.0000
7823,0.0004,0.0061,0.0004,0.0736,0.9121,0.0073,0.0000,0.0000,0.0000,0.0000
8091,0.0001,0.0003,0.0000,0.0002,0.0036,0.9958,0.0000,0.0000,0.0000,0.0000
5873,0.0005,0.0049,0.0002,0.0134,0.2655,0.7155,0.0000,0.0000,0.0000,0.0000
8291,0.0521,0.9208,0.0079,0.0159,0.0020,0.0015,0.0000,0.0000,0.0000,0.0000
6330,0.0001,0.0003,0.0000,0.0002,0.0036,0.9958,0.0000,0.0000,0.0000,0.0000
7429,0.0030,0.0782,0.0018,0.4350,0.4396,0.0424,0.0000,0.0000,0.0000,0.0000
7442,0.0009,0.0057,0.0004,0.0115,0.7662,0.2152,0.0000,0.0000,0.0000,0.0000
8329,0.0001,0.0003,0.0000,0.0002,0.0036,0.9958,0.0000,0.0000,0.0000,0.0000
6355,0.0007,0.0041,0.0002,0.0028,0.0315,0.9606,0.0000,0.0000,0.0000,0.0000
7278,0.0030,0.0782,0.0018,0.4350,0.4396,0.0424,0.0000,0.0000,0.0000,0.0000
7284,0.0007,0.0041,0.0002,0.0028,0.0315,0.9606,0.0000,0.0000,0.0000,0.0000
7350,0.0030,0.0782,0.0018,0.4350,0.4396,0.0424,0.0000,0.0000,0.0000,0.0000
7743,0.0007,0.0041,0.0002,0.0028,0.0315,0.9606,0.0000,0.0000,0.0000,0.0000
7970,0.0009,0.0057,0.0004,0.0115,0.7662,0.2152,0.0000,0.0000,0.0000,0.0000
8070,0.0009,0.0057,0.0004,0.0115,0.7662,0.2152,0.0000,0.0000,0.0000,0.0000
5757,0.0007,0.0041,0.0002,0.0028,0.0315,0.9606,0.0000,0.0000,0.0000,0.0000
6198,0.0007,0.0041,0.0002,0.0028,0.0315,0.9606,0.0000,0.0000,0.0000,0.0000
6205,0.0030,0.0782,0.0018,0.4350,0.4396,0.0424,0.0000,0.0000,0.0000,0.0000
7157,0.0009,0.0057,0.0004,0.0115,0.7662,0.2152,0.0000,0.0000,0.0000,0.0000
7361,0.0007,0.0041,0.0002,0.0028,0.0315,0.9606,0.0000,0.0000,0.0000,0.0000
7834,0.0030,0.0782,0.0018,0.4350,0.4396,0.0424,0.0000,0.0000,0.0000,0.0000
7959,0.0009,0.0057,0.0004,0.0115,0.7662,0.2152,0.0000,0.0000,0.0000,0.0000
7973,0.0030,0.0782,0.0018,0.4350,0.4396,0.0424,0.0000,0.0000,0.0000,0.0000
8054,0.0007,0.0041,0.0002,0.0028,0.0315,0.9606,0.0000,0.0000,0.0000,0.0000
6441,0.0009,0.0057,0.0004,0.0115,0.7662,0.2152,0.0000,0.0000,0.0000,0.0000
6704,0.0007,0.0041,0.0002,0.0028,0.0315,0.9606,0.0000,0.0000,0.0000,0.0000
7374,0.0030,0.0782,0.0018,0.4350,0.4396,0.0424,0.0000,0.0000,0.0000,0.0000
7775,0.0009,0.0057,0.0004,0.0115,0.7662,0.2152,0.0000,0.0000,0.0000,0.0000
7849,0.0009,0.0057,0.0004,0.0115,0.7662,0.2152,0.0000,0.0000,0.0000,0.0000
6037,0.0017,0.0202,0.0005,0.0191,0.1387,0.8198,0.0000,0.0000,0.0000,0.0000
8440,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000
8425,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8434,0.0000,0.0000,0.0000,0.0000,0.0002,0.9997,0.0000,0.0000,0.0000,0.0000
8424,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8428,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8468,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8432,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8436,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8437,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8429,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8430,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8431,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8433,0.0000,0.0000,0.0000,0.0001,0.0001,0.9998,0.0000,0.0000,0.0000,0.0000
8442,0.0000,0.0000,0.0000,0.0000,0.0004,0.9996,0.0000,0.0000,0.0000,0.0000
8678,0.0004,0.0079,0.0004,0.0080,0.1272,0.8560,0.0000,0.0000,0.0000,0.0000
8720,0.0000,0.0002,0.0000,0.0003,0.0004,0.9990,0.0000,0.0000,0.0000,0.0000
8969,0.0002,0.0020,0.0001,0.0025,0.0129,0.9824,0.0000,0.0000,0.0000,0.0000
9411,0.0002,0.0020,0.0001,0.0025,0.0129,0.9824,0.0000,0.0000,0.0000,0.0000
8547,0.0002,0.0008,0.0001,0.0008,0.0108,0.9874,0.0000,0.0000,0.0000,0.0000
8691,0.0023,0.9871,0.0005,0.0036,0.0064,0.0000,0.0000,0.0000,0.0000,0.0000
8754,0.0003,0.0060,0.0014,0.0102,0.9394,0.0427,0.0000,0.0000,0.0000,0.0000
8878,0.0002,0.0007,0.0001,0.0008,0.0148,0.9835,0.0000,0.0000,0.0000,0.0000
9361,0.0001,0.0009,0.0000,0.0004,0.0073,0.9913,0.0000,0.0000,0.0000,0.0000
9717,0.0000,0.0000,0.0000,0.0000,0.0011,0.9988,0.0000,0.0000,0.0000,0.0000
10536,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
8913,0.0005,0.9957,0.0021,0.0015,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000
9020,0.0000,0.0001,0.0000,0.0002,0.0037,0.9959,0.0000,0.0000,0.0000,0.0000
9130,0.0000,0.0000,0.0000,0.0000,0.0008,0.9992,0.0000,0.0000,0.0000,0.0000
9394,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,0.0000,0.0000,0.0000,0.0000
9505,0.0000,0.0000,0.0000,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000
10457,0.0000,0.0000,0.0000,0.0000,0.0022,0.9978,0.0000,0.0000,0.0000,0.0000
8667,0.0000,0.0003,0.0001,0.0569,0.9400,0.0026,0.0000,0.0000,0.0000,0.0000
8734,0.0000,0.0000,0.0000,0.0005,0.0471,0.9524,0.0000,0.0000,0.0000,0.0000
8936,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000
9110,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000
9120,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
9389,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
9752,0.0000,0.0001,0.0000,0.0003,0.0136,0.9859,0.0000,0.0000,0.0000,0.0000
10010,0.0000,0.0000,0.0000,0.0000,0.0004,0.9995,0.0000,0.0000,0.0000,0.0000
8823,0.0000,0.0001,0.0000,0.0002,0.0027,0.9970,0.0000,0.0000,0.0000,0.0000
8879,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000
9148,0.0000,0.0000,0.0000,0.0000,0.0008,0.9992,0.0000,0.0000,0.0000,0.0000
9846,0.0010,0.0105,0.0003,0.0115,0.0770,0.8997,0.0000,0.0000,0.0000,0.0000
10344,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
9457,0.0000,0.0001,0.0000,0.0003,0.0108,0.9887,0.0000,0.0000,0.0000,0.0000
10059,0.0000,0.0000,0.0000,0.0000,0.0010,0.9990,0.0000,0.0000,0.0000,0.0000
10159,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,0.0000,0.0000,0.0000,0.0000
8960,0.0000,0.0000,0.0000,0.0000,0.0004,0.9996,0.0000,0.0000,0.0000,0.0000
9316,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000
9379,0.0000,0.0001,0.0000,0.0002,0.0063,0.9935,0.0000,0.0000,0.0000,0.0000
9423,0.0000,0.0000,0.0000,0.0001,0.0035,0.9964,0.0000,0.0000,0.0000,0.0000
10142,0.0000,0.0000,0.0000,0.0000,0.0003,0.9997,0.0000,0.0000,0.0000,0.0000
8968,0.0000,0.0000,0.0000,0.0000,0.0003,0.9997,0.0000,0.0000,0.0000,0.0000
9004,0.0000,0.0000,0.0000,0.0000,0.0007,0.9992,0.0000,0.0000,0.0000,0.0000
9066,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
10045,0.0000,0.0000,0.0000,0.0000,0.0007,0.9992,0.0000,0.0000,0.0000,0.0000
10065,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
10533,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
8536,0.0000,0.0000,0.0000,0.0001,0.0035,0.9964,0.0000,0.0000,0.0000,0.0000
8715,0.0000,0.0000,0.0000,0.0001,0.0035,0.9964,0.0000,0.0000,0.0000,0.0000
8912,0.0002,0.0027,0.0001,0.0056,0.9893,0.0021,0.0000,0.0000,0.0000,0.0000
9021,0.0001,0.0013,0.0000,0.0019,0.0332,0.9635,0.0000,0.0000,0.0000,0.0000
9358,0.0000,0.0000,0.0000,0.0000,0.0002,0.9997,0.0000,0.0000,0.0000,0.0000
8848,0.0004,0.9916,0.0003,0.0070,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000
8983,0.0000,0.0002,0.0000,0.0004,0.0074,0.9920,0.0000,0.0000,0.0000,0.0000
9046,0.0000,0.0000,0.0000,0.0001,0.0035,0.9964,0.0000,0.0000,0.0000,0.0000
9425,0.0000,0.0001,0.0000,0.0001,0.0028,0.9970,0.0000,0.0000,0.0000,0.0000
9684,0.0000,0.0001,0.0000,0.0001,0.0028,0.9970,0.0000,0.0000,0.0000,0.0000
10071,0.0000,0.0002,0.0000,0.0008,0.0074,0.9916,0.0000,0.0000,0.0000,0.0000
10559,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,0.0000,0.0000,0.0000,0.0000
8645,0.0003,0.0025,0.0001,0.0099,0.3269,0.6603,0.0000,0.0000,0.0000,0.0000
8790,0.0000,0.0002,0.0000,0.0004,0.0074,0.9920,0.0000,0.0000,0.0000,0.0000
8830,0.0000,0.0000,0.0000,0.0000,0.0002,0.9997,0.0000,0.0000,0.0000,0.0000
9264,0.0001,0.0005,0.0001,0.0059,0.8251,0.1684,0.0000,0.0000,0.0000,0.0000
10386,0.0002,0.0012,0.0001,0.0008,0.0123,0.9854,0.0000,0.0000,0.0000,0.0000
9574,0.0000,0.0002,0.0000,0.0004,0.0074,0.9920,0.0000,0.0000,0.0000,0.0000
9709,0.0000,0.0001,0.0000,0.0001,0.0028,0.9970,0.0000,0.0000,0.0000,0.0000
9805,0.0000,0.0002,0.0000,0.0004,0.0074,0.9920,0.0000,0.0000,0.0000,0.0000
8857,0.0033,0.0431,0.0074,0.0704,0.7363,0.1395,0.0000,0.0000,0.0000,0.0000
9175,0.0004,0.0043,0.0003,0.0069,0.1188,0.8693,0.0000,0.0000,0.0000,0.0000
9315,0.0000,0.0000,0.0000,0.0000,0.0002,0.9997,0.0000,0.0000,0.0000,0.0000
9669,0.0000,0.0002,0.0000,0.0004,0.0074,0.9920,0.0000,0.0000,0.0000,0.0000
9678,0.0000,0.0002,0.0000,0.0004,0.0074,0.9920,0.0000,0.0000,0.0000,0.0000
8781,0.0009,0.0082,0.0002,0.0095,0.0671,0.9141,0.0000,0.0000,0.0000,0.0000
9002,0.0016,0.0118,0.0006,0.0372,0.4867,0.4621,0.0000,0.0000,0.0000,0.0000
9122,0.0001,0.0013,0.0000,0.0019,0.0332,0.9635,0.0000,0.0000,0.0000,0.0000
10106,0.0002,0.0010,0.0000,0.0013,0.0021,0.9954,0.0000,0.0000,0.0000,0.0000
8659,0.0012,0.0141,0.0003,0.0133,0.0986,0.8725,0.0000,0.0000,0.0000,0.0000
10319,0.0012,0.0141,0.0003,0.0133,0.0986,0.8725,0.0000,0.0000,0.0000,0.0000
9452,0.0001,0.0014,0.0000,0.0019,0.0291,0.9674,0.0000,0.0000,0.0000,0.0000
10358,0.0000,0.0000,0.0000,0.0000,0.0002,0.9997,0.0000,0.0000,0.0000,0.0000
9994,0.0001,0.0014,0.0000,0.0019,0.0291,0.9674,0.0000,0.0000,0.0000,0.0000
9253,0.0000,0.0002,0.0000,0.0002,0.0009,0.9987,0.0000,0.0000,0.0000,0.0000
8632,0.0007,0.0073,0.0002,0.0088,0.1201,0.8629,0.0000,0.0000,0.0000,0.0000
8582,0.0001,0.0014,0.0000,0.0019,0.0291,0.9674,0.0000,0.0000,0.0000,0.0000
8699,0.0166,0.3112,0.0013,0.0239,0.6423,0.0047,0.0000,0.0000,0.0000,0.0000
10052,0.0001,0.0013,0.0000,0.0020,0.0287,0.9679,0.0000,0.0000,0.0000,0.0000
10163,0.0007,0.0073,0.0002,0.0088,0.1201,0.8629,0.0000,0.0000,0.0000,0.0000
8454,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
8479,0.0001,0.0010,0.0000,0.0013,0.0039,0.9937,0.0000,0.0000,0.0000,0.0000
8423,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8427,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8435,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8438,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8716,0.0002,0.0027,0.0001,0.0033,0.0590,0.9347,0.0000,0.0000,0.0000,0.0000
9770,0.0009,0.0094,0.0002,0.0095,0.0590,0.9210,0.0000,0.0000,0.0000,0.0000
9152,0.0000,0.0002,0.0000,0.0003,0.0008,0.9987,0.0000,0.0000,0.0000,0.0000
8859,0.0001,0.0012,0.0000,0.0013,0.0018,0.9956,0.0000,0.0000,0.0000,0.0000
9726,0.0007,0.0073,0.0002,0.0088,0.1201,0.8629,0.0000,0.0000,0.0000,0.0000
8448,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8474,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
9422,0.0002,0.0016,0.0000,0.0020,0.0134,0.9828,0.0000,0.0000,0.0000,0.0000
9653,0.0009,0.0094,0.0002,0.0095,0.0590,0.9210,0.0000,0.0000,0.0000,0.0000
10488,0.0004,0.0031,0.0002,0.0117,0.5628,0.4219,0.0000,0.0000,0.0000,0.0000
9731,0.0000,0.0002,0.0000,0.0002,0.0005,0.9991,0.0000,0.0000,0.0000,0.0000
9818,0.0009,0.0094,0.0002,0.0095,0.0590,0.9210,0.0000,0.0000,0.0000,0.0000
8532,0.0005,0.0046,0.0002,0.0154,0.5786,0.4006,0.0000,0.0000,0.0000,0.0000
10097,0.0039,0.0624,0.0022,0.2124,0.5203,0.1988,0.0000,0.0000,0.0000,0.0000
8668,0.0000,0.0000,0.0000,0.0000,0.0019,0.9981,0.0000,0.0000,0.0000,0.0000
8690,0.0015,0.0173,0.0006,0.0429,0.5747,0.3629,0.0000,0.0000,0.0000,0.0000
8887,0.0001,0.0014,0.0000,0.0019,0.0334,0.9632,0.0000,0.0000,0.0000,0.0000
10093,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
10465,0.0001,0.0007,0.0000,0.0031,0.4026,0.5934,0.0000,0.0000,0.0000,0.0000
10546,0.0000,0.0002,0.0000,0.0004,0.0160,0.9834,0.0000,0.0000,0.0000,0.0000
9758,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
9930,0.0005,0.0163,0.0006,0.0187,0.9629,0.0010,0.0000,0.0000,0.0000,0.0000
8805,0.0000,0.0002,0.0000,0.0003,0.0011,0.9985,0.0000,0.0000,0.0000,0.0000
8996,0.0007,0.0073,0.0002,0.0088,0.1201,0.8629,0.0000,0.0000,0.0000,0.0000
9092,0.0007,0.0073,0.0002,0.0088,0.1201,0.8629,0.0000,0.0000,0.0000,0.0000
9650,0.0001,0.0010,0.0000,0.0013,0.0039,0.9937,0.0000,0.0000,0.0000,0.0000
9973,0.0032,0.0343,0.0012,0.0737,0.7671,0.1206,0.0000,0.0000,0.0000,0.0000
